name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,best_methods
fried,X2,40768.0,0.3497875,0.03775,0.0,1.0,0.5025875,0.5034375,0.28845,-0.0043749999999999995,-1.1959000000000002,0.2498125,0.4992500000000001,0.0089625,0.0119,0.006025000000000001,0.007937499999999998,0.008975,0.0119125,6.8897375,2.5e-05,SVC,['impute_mean']
fried,X2,40768.0,0.29965,0.035075,0.0,1.0,0.5021875,0.5035,0.2884,-0.004200000000000001,-1.1974874999999998,0.25,0.4996875,0.009624999999999998,0.012925,0.0064375000000000005,0.0086125,0.009624999999999998,0.012900000000000002,6.8912875,3.7500000000000003e-05,DecisionTree,"['impute_median', 'impute_mean', 'impute_mice', 'impute_standard', 'impute_linear_regression', 'impute_cmeans', 'impute_random_forest']"
fried,X2,40768.0,0.29965,0.035075,0.0,1.0,0.5021875,0.5035,0.2884,-0.004200000000000001,-1.1974874999999998,0.25,0.4996875,0.009624999999999998,0.012925,0.0064375000000000005,0.0086125,0.009624999999999998,0.012900000000000002,6.8912875,3.7500000000000003e-05,LogisticRegression,"['impute_mice', 'impute_mean', 'impute_linear_regression', 'impute_median', 'impute_random_forest', 'impute_cmeans', 'impute_knn']"
fried,X2,40768.0,0.29965,0.035075,0.0,1.0,0.5021875,0.5035,0.2884,-0.004200000000000001,-1.1974874999999998,0.25,0.4996875,0.009624999999999998,0.012925,0.0064375000000000005,0.0086125,0.009624999999999998,0.012900000000000002,6.8912875,3.7500000000000003e-05,KNN,"['impute_mean', 'impute_median', 'impute_mice', 'impute_cmeans', 'impute_linear_regression', 'impute_random_forest', 'impute_knn']"
fried,X2,40768.0,0.29965,0.035075,0.0,1.0,0.5021875,0.5035,0.2884,-0.004200000000000001,-1.1974874999999998,0.25,0.4996875,0.009624999999999998,0.012925,0.0064375000000000005,0.0086125,0.009624999999999998,0.012900000000000002,6.8912875,3.7500000000000003e-05,RandomForest,"['impute_median', 'impute_mean', 'impute_standard', 'impute_mice', 'impute_linear_regression', 'impute_cmeans', 'impute_random_forest', 'impute_knn']"
fried,X2,40768.0,0.29965,0.035075,0.0,1.0,0.5021875,0.5035,0.2884,-0.004200000000000001,-1.1974874999999998,0.25,0.4996875,0.009624999999999998,0.012925,0.0064375000000000005,0.0086125,0.009624999999999998,0.012900000000000002,6.8912875,3.7500000000000003e-05,AdaBoost,"['impute_mean', 'impute_median', 'impute_mice', 'impute_linear_regression', 'impute_random_forest', 'impute_cmeans', 'impute_knn', 'impute_standard']"
fried,X2,40768.0,0.30086250000000003,0.0351375,0.0,1.0,0.5022375,0.5036249999999999,0.288075,-0.0033875,-1.1957625,0.24987499999999999,0.4995,0.0093125,0.012150000000000001,0.006225,0.008124999999999999,0.0092875,0.012137499999999999,6.891187499999999,3.7500000000000003e-05,SVC,['impute_mice']
fried,X2,40768.0,0.2501875,0.0327375,0.0,1.0,0.5019374999999999,0.502375,0.28832500000000005,-0.001375,-1.1961625,0.24962500000000004,0.49887499999999996,0.00965,0.011824999999999999,0.0064375000000000005,0.0079125,0.009625,0.0118125,6.8923,2.5e-05,DecisionTree,"['impute_mean', 'impute_median', 'impute_mice', 'impute_linear_regression', 'impute_standard', 'impute_cmeans', 'impute_random_forest']"
fried,X2,40768.0,0.2501875,0.0327375,0.0,1.0,0.5019374999999999,0.502375,0.28832500000000005,-0.001375,-1.1961625,0.24962500000000004,0.49887499999999996,0.00965,0.011824999999999999,0.0064375000000000005,0.0079125,0.009625,0.0118125,6.8923,2.5e-05,LogisticRegression,"['impute_mean', 'impute_linear_regression', 'impute_mice', 'impute_median', 'impute_random_forest', 'impute_cmeans', 'impute_knn']"
fried,X2,40768.0,0.2501875,0.0327375,0.0,1.0,0.5019374999999999,0.502375,0.28832500000000005,-0.001375,-1.1961625,0.24962500000000004,0.49887499999999996,0.00965,0.011824999999999999,0.0064375000000000005,0.0079125,0.009625,0.0118125,6.8923,2.5e-05,KNN,"['impute_mice', 'impute_cmeans', 'impute_median', 'impute_mean', 'impute_linear_regression', 'impute_random_forest', 'impute_knn']"
fried,X2,40768.0,0.2501875,0.0327375,0.0,1.0,0.5019374999999999,0.502375,0.28832500000000005,-0.001375,-1.1961625,0.24962500000000004,0.49887499999999996,0.00965,0.011824999999999999,0.0064375000000000005,0.0079125,0.009625,0.0118125,6.8923,2.5e-05,RandomForest,"['impute_mean', 'impute_median', 'impute_mice', 'impute_linear_regression', 'impute_standard', 'impute_cmeans', 'impute_random_forest', 'impute_knn']"
fried,X2,40768.0,0.2501875,0.0327375,0.0,1.0,0.5019374999999999,0.502375,0.28832500000000005,-0.001375,-1.1961625,0.24962500000000004,0.49887499999999996,0.00965,0.011824999999999999,0.0064375000000000005,0.0079125,0.009625,0.0118125,6.8923,2.5e-05,AdaBoost,"['impute_mean', 'impute_median', 'impute_linear_regression', 'impute_mice', 'impute_random_forest', 'impute_cmeans', 'impute_knn', 'impute_standard']"
fried,X2,40768.0,0.2497625,0.032725,0.0,1.0,0.5020875,0.50325,0.28807499999999997,-0.0021,-1.1939375,0.24912500000000004,0.4984375,0.0092125,0.0119125,0.0061625,0.007975,0.0092125,0.0118875,6.8925374999999995,2.5e-05,SVC,"['impute_random_forest', 'impute_knn']"
fried,X2,40768.0,0.20043750000000002,0.0307,0.0,1.0,0.5023249999999999,0.503625,0.2882125,-0.0042250000000000005,-1.1953375,0.2495,0.498875,0.008987499999999999,0.012287500000000002,0.006024999999999999,0.0082125,0.008987499999999999,0.0123125,6.89345,0.0,DecisionTree,"['impute_cmeans', 'impute_median', 'impute_mice', 'impute_mean', 'impute_linear_regression', 'impute_standard', 'impute_random_forest']"
fried,X2,40768.0,0.20043750000000002,0.0307,0.0,1.0,0.5023249999999999,0.503625,0.2882125,-0.0042250000000000005,-1.1953375,0.2495,0.498875,0.008987499999999999,0.012287500000000002,0.006024999999999999,0.0082125,0.008987499999999999,0.0123125,6.89345,0.0,LogisticRegression,"['impute_mean', 'impute_mice', 'impute_linear_regression', 'impute_median', 'impute_random_forest', 'impute_cmeans', 'impute_knn']"
fried,X2,40768.0,0.20043750000000002,0.0307,0.0,1.0,0.5023249999999999,0.503625,0.2882125,-0.0042250000000000005,-1.1953375,0.2495,0.498875,0.008987499999999999,0.012287500000000002,0.006024999999999999,0.0082125,0.008987499999999999,0.0123125,6.89345,0.0,KNN,"['impute_cmeans', 'impute_median', 'impute_mice', 'impute_linear_regression', 'impute_mean', 'impute_random_forest', 'impute_knn']"
fried,X2,40768.0,0.20043750000000002,0.0307,0.0,1.0,0.5023249999999999,0.503625,0.2882125,-0.0042250000000000005,-1.1953375,0.2495,0.498875,0.008987499999999999,0.012287500000000002,0.006024999999999999,0.0082125,0.008987499999999999,0.0123125,6.89345,0.0,RandomForest,"['impute_median', 'impute_mean', 'impute_cmeans', 'impute_linear_regression', 'impute_mice', 'impute_standard', 'impute_random_forest', 'impute_knn']"
fried,X2,40768.0,0.20043750000000002,0.0307,0.0,1.0,0.5023249999999999,0.503625,0.2882125,-0.0042250000000000005,-1.1953375,0.2495,0.498875,0.008987499999999999,0.012287500000000002,0.006024999999999999,0.0082125,0.008987499999999999,0.0123125,6.89345,0.0,AdaBoost,"['impute_mean', 'impute_median', 'impute_random_forest', 'impute_linear_regression', 'impute_mice', 'impute_cmeans', 'impute_knn', 'impute_standard']"
fried,X2,40768.0,0.19846250000000001,0.03065,0.0,1.0,0.502775,0.5041875,0.2882125,-0.0055249999999999995,-1.19595,0.24931250000000005,0.49885,0.0091625,0.01255,0.006125,0.0084,0.0091375,0.01255,6.8936625,5e-05,SVC,"['impute_random_forest', 'impute_median', 'impute_linear_regression']"
fried,X2,40768.0,0.1504,0.0289125,0.0,1.0,0.50195,0.50275,0.28836249999999997,-0.0021000000000000003,-1.1972125,0.24962499999999999,0.499275,0.0099875,0.0114375,0.0066875,0.0076749999999999995,0.0099875,0.0114375,6.8945,3.7500000000000003e-05,DecisionTree,"['impute_median', 'impute_mean', 'impute_standard', 'impute_mice', 'impute_linear_regression', 'impute_cmeans', 'impute_random_forest', 'impute_knn']"
fried,X2,40768.0,0.1504,0.0289125,0.0,1.0,0.50195,0.50275,0.28836249999999997,-0.0021000000000000003,-1.1972125,0.24962499999999999,0.499275,0.0099875,0.0114375,0.0066875,0.0076749999999999995,0.0099875,0.0114375,6.8945,3.7500000000000003e-05,LogisticRegression,"['impute_mice', 'impute_linear_regression', 'impute_mean', 'impute_median', 'impute_random_forest', 'impute_cmeans', 'impute_knn']"
fried,X2,40768.0,0.1504,0.0289125,0.0,1.0,0.50195,0.50275,0.28836249999999997,-0.0021000000000000003,-1.1972125,0.24962499999999999,0.499275,0.0099875,0.0114375,0.0066875,0.0076749999999999995,0.0099875,0.0114375,6.8945,3.7500000000000003e-05,KNN,"['impute_mice', 'impute_linear_regression', 'impute_mean', 'impute_median', 'impute_cmeans', 'impute_random_forest', 'impute_knn']"
fried,X2,40768.0,0.1504,0.0289125,0.0,1.0,0.50195,0.50275,0.28836249999999997,-0.0021000000000000003,-1.1972125,0.24962499999999999,0.499275,0.0099875,0.0114375,0.0066875,0.0076749999999999995,0.0099875,0.0114375,6.8945,3.7500000000000003e-05,RandomForest,"['impute_median', 'impute_mean', 'impute_mice', 'impute_linear_regression', 'impute_cmeans', 'impute_standard', 'impute_random_forest', 'impute_knn']"
fried,X2,40768.0,0.1504,0.0289125,0.0,1.0,0.50195,0.50275,0.28836249999999997,-0.0021000000000000003,-1.1972125,0.24962499999999999,0.499275,0.0099875,0.0114375,0.0066875,0.0076749999999999995,0.0099875,0.0114375,6.8945,3.7500000000000003e-05,AdaBoost,"['impute_mean', 'impute_random_forest', 'impute_median', 'impute_mice', 'impute_linear_regression', 'impute_knn', 'impute_cmeans', 'impute_standard']"
fried,X2,40768.0,0.1491875,0.0288625,0.0,1.0,0.5022000000000001,0.5035625,0.2882125,-0.0043125,-1.1959875000000002,0.24943750000000003,0.4987499999999999,0.0100125,0.0118875,0.006700000000000001,0.0079625,0.0100125,0.011862500000000002,6.894525,1.25e-05,SVC,"['impute_mice', 'impute_random_forest']"
fried,X2,40768.0,0.099175,0.02725,0.0,1.0,0.50205,0.5031875,0.28845,-0.0031375,-1.1976625000000003,0.24993749999999998,0.499775,0.0098,0.011025,0.00655,0.007362499999999999,0.009775,0.011012500000000001,6.8951625,3.7500000000000003e-05,DecisionTree,"['impute_median', 'impute_standard', 'impute_mean', 'impute_mice', 'impute_random_forest', 'impute_cmeans', 'impute_linear_regression', 'impute_knn', 'impute_random']"
fried,X2,40768.0,0.099175,0.02725,0.0,1.0,0.50205,0.5031875,0.28845,-0.0031375,-1.1976625000000003,0.24993749999999998,0.499775,0.0098,0.011025,0.00655,0.007362499999999999,0.009775,0.011012500000000001,6.8951625,3.7500000000000003e-05,LogisticRegression,"['impute_mean', 'impute_mice', 'impute_median', 'impute_linear_regression', 'impute_random_forest', 'impute_cmeans', 'impute_knn', 'impute_random']"
fried,X2,40768.0,0.099175,0.02725,0.0,1.0,0.50205,0.5031875,0.28845,-0.0031375,-1.1976625000000003,0.24993749999999998,0.499775,0.0098,0.011025,0.00655,0.007362499999999999,0.009775,0.011012500000000001,6.8951625,3.7500000000000003e-05,KNN,"['impute_linear_regression', 'impute_mice', 'impute_mean', 'impute_cmeans', 'impute_median', 'impute_random_forest', 'impute_knn']"
fried,X2,40768.0,0.099175,0.02725,0.0,1.0,0.50205,0.5031875,0.28845,-0.0031375,-1.1976625000000003,0.24993749999999998,0.499775,0.0098,0.011025,0.00655,0.007362499999999999,0.009775,0.011012500000000001,6.8951625,3.7500000000000003e-05,RandomForest,"['impute_mean', 'impute_median', 'impute_linear_regression', 'impute_mice', 'impute_cmeans', 'impute_standard', 'impute_random_forest', 'impute_knn']"
fried,X2,40768.0,0.099175,0.02725,0.0,1.0,0.50205,0.5031875,0.28845,-0.0031375,-1.1976625000000003,0.24993749999999998,0.499775,0.0098,0.011025,0.00655,0.007362499999999999,0.009775,0.011012500000000001,6.8951625,3.7500000000000003e-05,AdaBoost,"['impute_median', 'impute_mean', 'impute_linear_regression', 'impute_mice', 'impute_random_forest', 'impute_cmeans', 'impute_knn', 'impute_standard', 'impute_random']"
fried,X2,40768.0,0.10008750000000001,0.027299999999999998,0.0,1.0,0.502325,0.5033750000000001,0.28831249999999997,-0.0030750000000000005,-1.1961875,0.24962500000000004,0.499,0.00965,0.011287499999999999,0.00645,0.007537499999999999,0.009625,0.011287499999999999,6.8953,0.0,SVC,"['impute_knn', 'impute_random_forest']"
fried,X2,40768.0,0.0502,0.025862500000000004,0.0,1.0,0.5022375,0.50325,0.2884,-0.0038375000000000006,-1.1970125,0.249875,0.49975,0.0103625,0.011112499999999999,0.006937500000000001,0.00745,0.01035,0.011112499999999999,6.8960625,1.25e-05,DecisionTree,"['impute_standard', 'impute_mean', 'impute_median', 'impute_linear_regression', 'impute_mice', 'impute_cmeans', 'impute_random_forest', 'impute_knn', 'impute_random']"
fried,X2,40768.0,0.0502,0.025862500000000004,0.0,1.0,0.5022375,0.50325,0.2884,-0.0038375000000000006,-1.1970125,0.249875,0.49975,0.0103625,0.011112499999999999,0.006937500000000001,0.00745,0.01035,0.011112499999999999,6.8960625,1.25e-05,LogisticRegression,"['impute_mice', 'impute_linear_regression', 'impute_mean', 'impute_median', 'impute_random_forest', 'impute_cmeans', 'impute_knn', 'impute_random']"
fried,X2,40768.0,0.0502,0.025862500000000004,0.0,1.0,0.5022375,0.50325,0.2884,-0.0038375000000000006,-1.1970125,0.249875,0.49975,0.0103625,0.011112499999999999,0.006937500000000001,0.00745,0.01035,0.011112499999999999,6.8960625,1.25e-05,KNN,"['impute_cmeans', 'impute_linear_regression', 'impute_mice', 'impute_median', 'impute_mean', 'impute_random_forest', 'impute_knn', 'impute_random', 'impute_standard']"
fried,X2,40768.0,0.0502,0.025862500000000004,0.0,1.0,0.5022375,0.50325,0.2884,-0.0038375000000000006,-1.1970125,0.249875,0.49975,0.0103625,0.011112499999999999,0.006937500000000001,0.00745,0.01035,0.011112499999999999,6.8960625,1.25e-05,RandomForest,"['impute_mean', 'impute_median', 'impute_linear_regression', 'impute_mice', 'impute_cmeans', 'impute_random_forest', 'impute_standard', 'impute_knn', 'impute_random']"
fried,X2,40768.0,0.0502,0.025862500000000004,0.0,1.0,0.5022375,0.50325,0.2884,-0.0038375000000000006,-1.1970125,0.249875,0.49975,0.0103625,0.011112499999999999,0.006937500000000001,0.00745,0.01035,0.011112499999999999,6.8960625,1.25e-05,AdaBoost,"['impute_median', 'impute_mean', 'impute_linear_regression', 'impute_mice', 'impute_random_forest', 'impute_standard', 'impute_cmeans', 'impute_knn', 'impute_random']"
fried,X2,40768.0,0.04931250000000001,0.0258125,0.0,1.0,0.5021875,0.5029375,0.2883375,-0.003475,-1.1968625000000002,0.24968749999999998,0.49956249999999996,0.009125,0.010974999999999999,0.006112499999999999,0.007337499999999999,0.0091,0.010974999999999999,6.8960625,0.0,SVC,['impute_mean']
fried,X4,40768.0,0.50075,0.049187499999999995,0.0,1.0,0.5006625,0.4980625,0.28852500000000003,-0.0029,-1.1997125,0.25006249999999997,0.5001,0.0035250000000000004,0.0113875,0.002325,0.007600000000000001,0.0035250000000000004,0.0113625,6.8843125,5e-05,DecisionTree,"['impute_mean', 'impute_median', 'impute_cmeans', 'impute_random_forest', 'impute_linear_regression', 'impute_mice', 'impute_standard', 'impute_knn']"
fried,X4,40768.0,0.50075,0.049187499999999995,0.0,1.0,0.5006625,0.4980625,0.28852500000000003,-0.0029,-1.1997125,0.25006249999999997,0.5001,0.0035250000000000004,0.0113875,0.002325,0.007600000000000001,0.0035250000000000004,0.0113625,6.8843125,5e-05,LogisticRegression,"['impute_median', 'impute_mean', 'impute_mice', 'impute_linear_regression', 'impute_random_forest']"
fried,X4,40768.0,0.50075,0.049187499999999995,0.0,1.0,0.5006625,0.4980625,0.28852500000000003,-0.0029,-1.1997125,0.25006249999999997,0.5001,0.0035250000000000004,0.0113875,0.002325,0.007600000000000001,0.0035250000000000004,0.0113625,6.8843125,5e-05,KNN,"['impute_linear_regression', 'impute_mice', 'impute_mean', 'impute_median', 'impute_cmeans', 'impute_random_forest', 'impute_knn', 'impute_standard']"
fried,X4,40768.0,0.50075,0.049187499999999995,0.0,1.0,0.5006625,0.4980625,0.28852500000000003,-0.0029,-1.1997125,0.25006249999999997,0.5001,0.0035250000000000004,0.0113875,0.002325,0.007600000000000001,0.0035250000000000004,0.0113625,6.8843125,5e-05,RandomForest,"['impute_mice', 'impute_linear_regression', 'impute_median', 'impute_cmeans', 'impute_mean', 'impute_standard', 'impute_random_forest', 'impute_knn']"
fried,X4,40768.0,0.50075,0.049187499999999995,0.0,1.0,0.5006625,0.4980625,0.28852500000000003,-0.0029,-1.1997125,0.25006249999999997,0.5001,0.0035250000000000004,0.0113875,0.002325,0.007600000000000001,0.0035250000000000004,0.0113625,6.8843125,5e-05,AdaBoost,"['impute_linear_regression', 'impute_mice', 'impute_random_forest', 'impute_median', 'impute_mean', 'impute_cmeans', 'impute_standard', 'impute_knn']"
fried,X4,40768.0,0.5015875,0.049262499999999994,0.0,1.0,0.5006249999999999,0.498125,0.2889875,-0.0008875000000000002,-1.2031749999999999,0.25075000000000003,0.5011,0.0029874999999999997,0.0091375,0.0019874999999999997,0.0061375,0.003,0.0091375,6.884037500000001,2.5e-05,SVC,['impute_standard']
fried,X4,40768.0,0.44996249999999993,0.04465,0.0,1.0,0.5005875,0.49850000000000005,0.28905,-0.0021375,-1.201675,0.25087499999999996,0.5011249999999999,0.0027749999999999997,0.010525,0.0018875000000000003,0.0070374999999999995,0.0027749999999999997,0.010525000000000001,6.8863125,6.25e-05,DecisionTree,"['impute_median', 'impute_mean', 'impute_mice', 'impute_cmeans', 'impute_linear_regression', 'impute_random_forest', 'impute_standard', 'impute_knn']"
fried,X4,40768.0,0.44996249999999993,0.04465,0.0,1.0,0.5005875,0.49850000000000005,0.28905,-0.0021375,-1.201675,0.25087499999999996,0.5011249999999999,0.0027749999999999997,0.010525,0.0018875000000000003,0.0070374999999999995,0.0027749999999999997,0.010525000000000001,6.8863125,6.25e-05,LogisticRegression,"['impute_median', 'impute_linear_regression', 'impute_mice', 'impute_mean', 'impute_random_forest', 'impute_cmeans']"
fried,X4,40768.0,0.44996249999999993,0.04465,0.0,1.0,0.5005875,0.49850000000000005,0.28905,-0.0021375,-1.201675,0.25087499999999996,0.5011249999999999,0.0027749999999999997,0.010525,0.0018875000000000003,0.0070374999999999995,0.0027749999999999997,0.010525000000000001,6.8863125,6.25e-05,KNN,"['impute_mice', 'impute_linear_regression', 'impute_mean', 'impute_median', 'impute_random_forest', 'impute_cmeans', 'impute_knn', 'impute_standard']"
fried,X4,40768.0,0.44996249999999993,0.04465,0.0,1.0,0.5005875,0.49850000000000005,0.28905,-0.0021375,-1.201675,0.25087499999999996,0.5011249999999999,0.0027749999999999997,0.010525,0.0018875000000000003,0.0070374999999999995,0.0027749999999999997,0.010525000000000001,6.8863125,6.25e-05,RandomForest,"['impute_cmeans', 'impute_linear_regression', 'impute_mice', 'impute_mean', 'impute_median', 'impute_random_forest', 'impute_standard', 'impute_knn']"
fried,X4,40768.0,0.44996249999999993,0.04465,0.0,1.0,0.5005875,0.49850000000000005,0.28905,-0.0021375,-1.201675,0.25087499999999996,0.5011249999999999,0.0027749999999999997,0.010525,0.0018875000000000003,0.0070374999999999995,0.0027749999999999997,0.010525000000000001,6.8863125,6.25e-05,AdaBoost,"['impute_linear_regression', 'impute_mice', 'impute_random_forest', 'impute_mean', 'impute_median', 'impute_standard', 'impute_cmeans', 'impute_knn']"
fried,X4,40768.0,0.45066249999999997,0.0447125,0.0,1.0,0.49987499999999996,0.49724999999999997,0.28838749999999996,0.0015125,-1.1991874999999999,0.25012500000000004,0.500125,0.00285,0.010762500000000001,0.0018874999999999999,0.0071874999999999994,0.002825,0.010775,6.8859125,2.5e-05,SVC,['impute_random_forest']
fried,X4,40768.0,0.398925,0.0408625,0.0,1.0,0.5004,0.49787499999999996,0.28893749999999996,-0.0004624999999999999,-1.2017250000000002,0.251125,0.5014000000000001,0.0032375000000000004,0.0107,0.0021625,0.007162499999999999,0.0032,0.010712499999999998,6.887425,1.25e-05,DecisionTree,"['impute_random_forest', 'impute_mean', 'impute_median', 'impute_cmeans', 'impute_linear_regression', 'impute_mice', 'impute_standard', 'impute_knn']"
fried,X4,40768.0,0.398925,0.0408625,0.0,1.0,0.5004,0.49787499999999996,0.28893749999999996,-0.0004624999999999999,-1.2017250000000002,0.251125,0.5014000000000001,0.0032375000000000004,0.0107,0.0021625,0.007162499999999999,0.0032,0.010712499999999998,6.887425,1.25e-05,LogisticRegression,"['impute_median', 'impute_mean', 'impute_mice', 'impute_linear_regression', 'impute_random_forest', 'impute_cmeans']"
fried,X4,40768.0,0.398925,0.0408625,0.0,1.0,0.5004,0.49787499999999996,0.28893749999999996,-0.0004624999999999999,-1.2017250000000002,0.251125,0.5014000000000001,0.0032375000000000004,0.0107,0.0021625,0.007162499999999999,0.0032,0.010712499999999998,6.887425,1.25e-05,KNN,"['impute_mean', 'impute_median', 'impute_mice', 'impute_linear_regression', 'impute_cmeans', 'impute_random_forest', 'impute_knn', 'impute_standard']"
fried,X4,40768.0,0.398925,0.0408625,0.0,1.0,0.5004,0.49787499999999996,0.28893749999999996,-0.0004624999999999999,-1.2017250000000002,0.251125,0.5014000000000001,0.0032375000000000004,0.0107,0.0021625,0.007162499999999999,0.0032,0.010712499999999998,6.887425,1.25e-05,RandomForest,"['impute_linear_regression', 'impute_mice', 'impute_cmeans', 'impute_median', 'impute_mean', 'impute_standard', 'impute_random_forest', 'impute_knn']"
fried,X4,40768.0,0.398925,0.0408625,0.0,1.0,0.5004,0.49787499999999996,0.28893749999999996,-0.0004624999999999999,-1.2017250000000002,0.251125,0.5014000000000001,0.0032375000000000004,0.0107,0.0021625,0.007162499999999999,0.0032,0.010712499999999998,6.887425,1.25e-05,AdaBoost,"['impute_linear_regression', 'impute_mice', 'impute_random_forest', 'impute_median', 'impute_mean', 'impute_cmeans', 'impute_standard', 'impute_knn']"
fried,X4,40768.0,0.3996875000000001,0.0409125,0.0,1.0,0.49974999999999997,0.497,0.2892,0.0016125000000000002,-1.2032500000000002,0.25125,0.50225,0.0044625,0.013025,0.0030125,0.008737499999999999,0.004475,0.01305,6.8875125,2.5e-05,SVC,['impute_knn']
fried,X4,40768.0,0.34886249999999996,0.0377125,0.0,1.0,0.5005375,0.49812500000000004,0.288825,-0.00043750000000000006,-1.1996375,0.25025000000000003,0.5005,0.0028125000000000003,0.010275,0.001875,0.0068874999999999995,0.0028375,0.010275,6.889412500000001,3.7500000000000003e-05,DecisionTree,"['impute_mean', 'impute_median', 'impute_cmeans', 'impute_random_forest', 'impute_mice', 'impute_standard', 'impute_linear_regression', 'impute_knn']"
fried,X4,40768.0,0.34886249999999996,0.0377125,0.0,1.0,0.5005375,0.49812500000000004,0.288825,-0.00043750000000000006,-1.1996375,0.25025000000000003,0.5005,0.0028125000000000003,0.010275,0.001875,0.0068874999999999995,0.0028375,0.010275,6.889412500000001,3.7500000000000003e-05,LogisticRegression,"['impute_median', 'impute_mice', 'impute_mean', 'impute_linear_regression', 'impute_random_forest']"
fried,X4,40768.0,0.34886249999999996,0.0377125,0.0,1.0,0.5005375,0.49812500000000004,0.288825,-0.00043750000000000006,-1.1996375,0.25025000000000003,0.5005,0.0028125000000000003,0.010275,0.001875,0.0068874999999999995,0.0028375,0.010275,6.889412500000001,3.7500000000000003e-05,KNN,"['impute_random_forest', 'impute_mean', 'impute_linear_regression', 'impute_mice', 'impute_median', 'impute_cmeans', 'impute_knn', 'impute_standard']"
fried,X4,40768.0,0.34886249999999996,0.0377125,0.0,1.0,0.5005375,0.49812500000000004,0.288825,-0.00043750000000000006,-1.1996375,0.25025000000000003,0.5005,0.0028125000000000003,0.010275,0.001875,0.0068874999999999995,0.0028375,0.010275,6.889412500000001,3.7500000000000003e-05,RandomForest,"['impute_mice', 'impute_linear_regression', 'impute_mean', 'impute_cmeans', 'impute_median', 'impute_standard', 'impute_random_forest', 'impute_knn']"
fried,X4,40768.0,0.34886249999999996,0.0377125,0.0,1.0,0.5005375,0.49812500000000004,0.288825,-0.00043750000000000006,-1.1996375,0.25025000000000003,0.5005,0.0028125000000000003,0.010275,0.001875,0.0068874999999999995,0.0028375,0.010275,6.889412500000001,3.7500000000000003e-05,AdaBoost,"['impute_mice', 'impute_linear_regression', 'impute_median', 'impute_mean', 'impute_standard', 'impute_cmeans', 'impute_random_forest', 'impute_knn']"
fried,X4,40768.0,0.35073750000000004,0.0378125,0.0,1.0,0.5009250000000001,0.49875,0.2891875,-0.0020375000000000002,-1.2024125,0.251,0.50175,0.0017375000000000003,0.012425,0.0011374999999999998,0.0083125,0.0017375000000000003,0.0124375,6.8895375,3.7500000000000003e-05,SVC,['impute_standard']
fried,X4,40768.0,0.29935,0.035050000000000005,0.0,1.0,0.5002875,0.498,0.2890375,-0.0005625000000000002,-1.2042125000000001,0.25099999999999995,0.501625,0.002025,0.0114125,0.0013375,0.007649999999999999,0.0020125,0.0114375,6.8905125,2.5e-05,DecisionTree,"['impute_mean', 'impute_median', 'impute_cmeans', 'impute_random_forest', 'impute_linear_regression', 'impute_standard', 'impute_mice', 'impute_knn']"
fried,X4,40768.0,0.29935,0.035050000000000005,0.0,1.0,0.5002875,0.498,0.2890375,-0.0005625000000000002,-1.2042125000000001,0.25099999999999995,0.501625,0.002025,0.0114125,0.0013375,0.007649999999999999,0.0020125,0.0114375,6.8905125,2.5e-05,LogisticRegression,"['impute_median', 'impute_mice', 'impute_linear_regression', 'impute_mean', 'impute_random_forest', 'impute_cmeans']"
fried,X4,40768.0,0.29935,0.035050000000000005,0.0,1.0,0.5002875,0.498,0.2890375,-0.0005625000000000002,-1.2042125000000001,0.25099999999999995,0.501625,0.002025,0.0114125,0.0013375,0.007649999999999999,0.0020125,0.0114375,6.8905125,2.5e-05,KNN,"['impute_linear_regression', 'impute_mean', 'impute_median', 'impute_random_forest', 'impute_mice', 'impute_cmeans', 'impute_knn']"
fried,X4,40768.0,0.29935,0.035050000000000005,0.0,1.0,0.5002875,0.498,0.2890375,-0.0005625000000000002,-1.2042125000000001,0.25099999999999995,0.501625,0.002025,0.0114125,0.0013375,0.007649999999999999,0.0020125,0.0114375,6.8905125,2.5e-05,RandomForest,"['impute_linear_regression', 'impute_mice', 'impute_median', 'impute_cmeans', 'impute_mean', 'impute_random_forest', 'impute_standard', 'impute_knn']"
fried,X4,40768.0,0.29935,0.035050000000000005,0.0,1.0,0.5002875,0.498,0.2890375,-0.0005625000000000002,-1.2042125000000001,0.25099999999999995,0.501625,0.002025,0.0114125,0.0013375,0.007649999999999999,0.0020125,0.0114375,6.8905125,2.5e-05,AdaBoost,"['impute_linear_regression', 'impute_mice', 'impute_random_forest', 'impute_median', 'impute_mean', 'impute_cmeans', 'impute_standard', 'impute_knn']"
fried,X4,40768.0,0.3006000000000001,0.035125,0.0,1.0,0.5011,0.49949999999999994,0.28905000000000003,-0.0031,-1.2026125,0.251125,0.50175,0.0037125,0.009975,0.0024875,0.0066749999999999995,0.0036999999999999997,0.009975,6.8906374999999995,0.0,SVC,['impute_mean']
